TrueR2 Study_Q TrueR2_S CorM REFE FE_Estimate FE_SE FE_Bias FE_CP SampleSize Seed SplitProp Meds
0.322035406894121 2 0.32_0.32 1 FE 0.313281486648614 0.0139775279639161 -0.00875392024550686 1 3000 2024 0.5_0.5 150_150_150_1050
0.322035406894121 2 0.32_0.32 1 FE 0.319355376236535 0.0139991701943141 -0.00268003065758604 1 3000 2024 0.5_0.5 150_150_150_1050
0.322035406894121 2 0.32_0.32 1 FE 0.332786586208897 0.0143976199292051 0.0107511793147766 1 3000 2024 0.5_0.5 150_150_150_1050
0.322035406894121 2 0.32_0.32 1 FE 0.317735757971946 0.0139740286274947 -0.0042996489221746 1 3000 2024 0.5_0.5 150_150_150_1050
0.322035406894121 2 0.32_0.32 1 FE 0.313471404852841 0.0137971025043145 -0.00856400204127983 1 3000 2024 0.5_0.5 150_150_150_1050
0.322035406894121 2 0.32_0.32 1 FE 0.312121370455927 0.0139588088807924 -0.00991403643819366 1 3000 2024 0.5_0.5 150_150_150_1050
0.322035406894121 2 0.32_0.32 1 FE 0.313157425235688 0.0140407511880781 -0.0088779816584324 1 3000 2024 0.5_0.5 150_150_150_1050
0.322035406894121 2 0.32_0.32 1 FE 0.330204185626201 0.0139514620168011 0.00816877873208055 1 3000 2024 0.5_0.5 150_150_150_1050
0.322035406894121 2 0.32_0.32 1 FE 0.330291545750639 0.0143290025705599 0.00825613885651849 1 3000 2024 0.5_0.5 150_150_150_1050
0.322035406894121 2 0.32_0.32 1 FE 0.339350421789354 0.0139766251905923 0.0173150148952338 1 3000 2024 0.5_0.5 150_150_150_1050
0.322035406894121 2 0.32_0.32 1 FE 0.337670440029339 0.0136407303404144 0.015635033135218 1 3000 2024 0.5_0.5 150_150_150_1050
0.322035406894121 2 0.32_0.32 1 FE 0.320733580762175 0.0140906558428722 -0.00130182613194607 1 3000 2024 0.5_0.5 150_150_150_1050
0.322035406894121 2 0.32_0.32 1 FE 0.328158145147435 0.0143316653507141 0.00612273825331472 1 3000 2024 0.5_0.5 150_150_150_1050
0.322035406894121 2 0.32_0.32 1 FE 0.326657308087354 0.0136694405457629 0.00462190119323297 1 3000 2024 0.5_0.5 150_150_150_1050
0.322035406894121 2 0.32_0.32 1 FE 0.308632399554543 0.0138617131590451 -0.013403007339578 1 3000 2024 0.5_0.5 150_150_150_1050
0.322035406894121 2 0.32_0.32 1 FE 0.323970256001581 0.0138892697064591 0.00193484910745989 1 3000 2024 0.5_0.5 150_150_150_1050
0.322035406894121 2 0.32_0.32 1 FE 0.311934118563147 0.0141983858043755 -0.0101012883309736 1 3000 2024 0.5_0.5 150_150_150_1050
0.322035406894121 2 0.32_0.32 1 FE 0.329164770801157 0.0142239280671034 0.00712936390703628 1 3000 2024 0.5_0.5 150_150_150_1050
0.322035406894121 2 0.32_0.32 1 FE 0.320139304814609 0.0143287873579816 -0.0018961020795113 1 3000 2024 0.5_0.5 150_150_150_1050
0.322035406894121 2 0.32_0.32 1 FE 0.303284561182024 0.014269701344069 -0.0187508457120966 1 3000 2024 0.5_0.5 150_150_150_1050
0.322035406894121 2 0.32_0.32 1 FE 0.295194983238367 0.0140302526878805 -0.0268404236557539 1 3000 2024 0.5_0.5 150_150_150_1050
0.322035406894121 2 0.32_0.32 1 FE 0.333130102295839 0.0138210072748279 0.0110946954017184 1 3000 2024 0.5_0.5 150_150_150_1050
0.322035406894121 2 0.32_0.32 1 FE 0.300611681135632 0.0143108334917723 -0.0214237257584884 1 3000 2024 0.5_0.5 150_150_150_1050
0.322035406894121 2 0.32_0.32 1 FE 0.305676710945482 0.0141327120407423 -0.0163586959486387 1 3000 2024 0.5_0.5 150_150_150_1050
0.322035406894121 2 0.32_0.32 1 FE 0.302583810274371 0.0142510835164998 -0.0194515966197502 1 3000 2024 0.5_0.5 150_150_150_1050
0.322035406894121 2 0.32_0.32 1 FE 0.33477325813533 0.0143260328016428 0.0127378512412089 1 3000 2024 0.5_0.5 150_150_150_1050
0.322035406894121 2 0.32_0.32 1 FE 0.324738372448982 0.0145020582009896 0.00270296555486094 1 3000 2024 0.5_0.5 150_150_150_1050
