TrueR2 Study_Q EstR2_O AsymSE_O Bias_O CP_O TrueR2_S CorM REFE FE_Estimate FE_SE FE_Bias FE_CP DL_Estimate DL_SE DL_Bias DL_CP HE_Estimate HE_SE HE_Bias HE_CP HSk_Estimate HSk_SE HSk_Bias HSk_CP SJ_Estimate SJ_SE SJ_Bias SJ_CP ML_Estimate ML_SE ML_Bias ML_CP REML_Estimate REML_SE REML_Bias REML_CP EB_Estimate EB_SE EB_Bias EB_CP PM_Estimate PM_SE PM_Bias PM_CP PMM_Estimate PMM_SE PMM_Bias PMM_CP SampleSize Seed SplitProp Meds
0.379957202844248 20 -999 -999 -999 -999 0.69_0.14_0.52_0.55_0_0.35_0.54_0.76_0.34_0.9_0.19_0.05_0.34_0.25_0.41_0_0.03_0.75_0.54_0.59 1 RE 0.165741071650228 0.00243750253363238 -0.214216131194019 0 0.389889025959484 0.0841511037245423 0.00993182311523666 1 0.389841946645679 0.0604398043732611 0.00988474380143117 1 0.389869289325256 0.0712423546395954 0.00991208648100861 1 0.389842329506845 0.0605582277291998 0.0098851266625975 1 0.389837667877453 0.0591628465627716 0.009880465033205 1 0.389842742924613 0.0606869041762639 0.00988554008036507 1 0.389842347595576 0.0605638403808962 0.00988514475132873 1 0.389842333377564 0.0605594286190193 0.0098851305333163 1 0.389845718686856 0.0616384992926987 0.00988851584260875 1 12000 2024 0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05 150_150_150_1050
0.379957202844248 20 -999 -999 -999 -999 0.17_0.55_0.68_0.65_0.47_0.17_0.02_0.79_0.3_0.09_0.09_0.01_0.01_0.69_0.64_0_0.06_0.03_0.08_0.21 1 RE 0.185470006434523 0.00369107764676075 -0.194487196409725 0 0.291367506531381 0.0660361978977859 -0.0885896963128669 1 0.291354681725435 0.0637545318458174 -0.0886025211188128 1 0.291357669748084 0.0642648079637691 -0.0885995330961639 1 0.291354961015144 0.0638017090821197 -0.0886022418291034 1 0.291345439112829 0.0622504192341761 -0.0886117637314183 1 0.291355317043155 0.0638620021420599 -0.0886018858010922 1 0.291355000917501 0.0638084579534027 -0.0886022019267466 1 0.291355035338583 0.0638142814852233 -0.088602167505665 1 0.291361570629119 0.0649499398527168 -0.0885956322151289 1 12000 2024 0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05 150_150_150_1050
0.379957202844248 20 -999 -999 -999 -999 0.16_0.67_0.57_0.24_0.24_0.74_0.02_0.6_0.91_0.35_0.58_0.69_0.84_0.54_0.04_0.87_0.12_0.71_0.72_0.43 1 RE 0.626495349421516 0.00364057495273992 0.246538146577268 0 0.493096147523209 0.0801222089658571 0.113138944678962 1 0.493227589639467 0.0641250985410636 0.113270386795219 1 0.493117522551515 0.0767002051326703 0.113160319707267 1 0.493226916624746 0.0641842183781395 0.113269713780498 1 0.493245174543129 0.0626359436213281 0.113287971698881 1 0.493226098965634 0.0642562643611514 0.113268896121387 1 0.493226841747255 0.0641908059598973 0.113269638903007 1 0.493226798933812 0.0641945735165496 0.113269596089565 1 0.493214142800772 0.0653382040721132 0.113256939956524 1 12000 2024 0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05 150_150_150_1050
0.379957202844248 20 -999 -999 -999 -999 0.19_0.73_0.56_0.44_0.69_0.67_0.42_0.08_0.75_0.03_0.58_0.56_0.57_0.69_0_0_0.8_0.91_0.06_0.62 1 RE 0.41242879073727 0.00313412436352294 0.0324715878930218 0 0.4756054543066 0.0967414410561602 0.0956482514623521 1 0.47560272284202 0.0669816596174669 0.0956455199977728 1 0.475605184957284 0.0917364891141966 0.0956479821130359 1 0.475602733054979 0.0670438554789251 0.0956455302107312 1 0.475602456220338 0.0654236862703951 0.0956452533760899 1 0.475602744901478 0.0671162434417099 0.0956455420572304 1 0.475602733912562 0.0670490869172191 0.0956455310683141 1 0.475602733409824 0.0670460199424576 0.0956455305655761 1 0.475602924444157 0.0682465499040772 0.0956457215999093 1 12000 2024 0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05 150_150_150_1050
0.379957202844248 20 -999 -999 -999 -999 0.66_0.57_0.23_0.02_0.51_0.84_0.04_0.01_0.48_0.55_0.67_0.09_0.05_0.08_0.31_0.02_0.21_0.04_0.1_0.65 1 RE 0.189559683834559 0.00354003177175827 -0.190397519009688 0 0.296674640701271 0.0699054051614059 -0.0832825621429766 1 0.296614331523844 0.0620615671706659 -0.0833428713204036 1 0.296655289521312 0.0670720889072607 -0.0833019133229355 1 0.296614848367425 0.0621179384326295 -0.0833423544768229 1 0.296600613002595 0.0606194414914944 -0.0833565898416529 1 0.29661548579805 0.0621876747793878 -0.0833417170461975 1 0.296614911385279 0.062124822237912 -0.0833422914589683 1 0.296614863663754 0.0621196091281072 -0.0833423391804937 1 0.296624779523476 0.0632319770678135 -0.0833324233207715 1 12000 2024 0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05 150_150_150_1050
0.379957202844248 20 -999 -999 -999 -999 0.04_0.63_0.15_0.44_0.02_0.44_0.02_0.82_0.66_0.36_0.49_0.75_0.51_0.22_0.41_0.49_0.74_0.55_0.27_0.48 1 RE 0.399184878117806 0.00486050978499485 0.0192276752735583 0 0.414002375439166 0.0714459663527627 0.0340451725949184 1 0.414025278618019 0.0539239056027057 0.034068075773771 1 0.414003331655227 0.0703541987182095 0.0340461288109796 1 0.414025035578647 0.0540485471260008 0.0340678327343993 1 0.414027485039023 0.0528294259716457 0.0340702821947758 1 0.414024765458244 0.0541880681073721 0.0340675626139963 1 0.414025019956458 0.0540565876646991 0.0340678171122108 1 0.414025034843832 0.0540489252476138 0.0340678319995842 1 0.414023220731554 0.0550066458707013 0.034066017887306 1 12000 2024 0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05 150_150_150_1050
0.379957202844248 20 -999 -999 -999 -999 0.21_0.04_0.53_0.35_0.02_0_0.56_0.14_0.75_0.48_0.85_0.15_0.68_0.56_0.36_0.26_0.86_0.12_0.72_0.62 1 RE 0.424422553643467 0.00400051449051548 0.0444653507992195 0 0.420492414071533 0.0840839458809416 0.0405352112272857 1 0.4205248295779 0.0630516079732174 0.0405676267336521 1 0.420494200589319 0.0823405357359439 0.040536997745071 1 0.420524619301321 0.0631415470842252 0.0405674164570735 1 0.42052822226185 0.0616512419404801 0.0405710194176019 1 0.420524383530942 0.0632428458003157 0.0405671806866941 1 0.420524605398656 0.0631475069706609 0.040567402554408 1 0.420524612414076 0.0631444993447862 0.0405674095698282 1 0.420522037549612 0.0642778759875096 0.0405648347053641 1 12000 2024 0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05 150_150_150_1050
0.379957202844248 20 -999 -999 -999 -999 0.32_0_0_0.71_0.59_0.08_0.39_0.48_0.36_0.09_0.66_0.26_0.77_0.07_0.21_0.04_0.03_0.27_0.18_0.78 1 RE 0.164440490144604 0.0035973557053622 -0.215516712699643 0 0.304271331301905 0.0651079595817543 -0.0756858715423428 1 0.304240069342237 0.0594613264329984 -0.0757171335020102 1 0.304255238917188 0.0620083417388304 -0.0757019639270597 1 0.304240615109582 0.0595475285511343 -0.0757165877346662 1 0.304231431764341 0.0581455295840265 -0.0757257710799066 1 0.304241238348253 0.0596464318135931 -0.0757159644959952 1 0.304240657716142 0.0595542740658059 -0.0757165451281059 1 0.304240661835908 0.0595549264342208 -0.0757165410083399 1 0.304247165032234 0.0606125274516041 -0.0757100378120135 1 12000 2024 0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05 150_150_150_1050
0.379957202844248 20 -999 -999 -999 -999 0.26_0.89_0.54_0.41_0.59_0.51_0.06_0.09_0.12_0.16_0.16_0.71_0.6_0.06_0.65_0.24_0.13_0.35_0_0.09 1 RE 0.360194681968208 0.00438869091365191 -0.0197625208760401 0 0.329337773130284 0.0814378524399761 -0.0506194297139641 1 0.329356103590257 0.0576737832033723 -0.0506010992539908 1 0.329338982438957 0.0788751547777715 -0.0506182204052906 1 0.329356002920879 0.0577522910526177 -0.0506011999233689 1 0.329357810555707 0.0563904309737094 -0.0505993922885409 1 0.329355882900807 0.0578463185215247 -0.0506013199434411 1 0.329355992769665 0.0577602257275248 -0.0506012100745825 1 0.329355991726391 0.0577610413896346 -0.0506012111178566 1 0.329354708505604 0.05879179973045 -0.0506024943386436 1 12000 2024 0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05 150_150_150_1050
0.379957202844248 20 -999 -999 -999 -999 0.23_0.33_0.44_0.2_0.15_0.63_0.18_0.31_0.38_0.01_0.53_0.04_0_0.12_0.25_0.72_0.82_0.24_0.36_0.85 1 RE 0.260664592662135 0.00350206194875393 -0.119292610182113 0 0.346723521857746 0.0876586417537426 -0.0332336809865021 1 0.346823277197816 0.0579931120386931 -0.0331339256464319 1 0.346740169386109 0.0795393974776216 -0.0332170334581389 1 0.34682237059562 0.0581417243530441 -0.0331348322486274 1 0.34683055614474 0.0568399264034034 -0.0331266466995075 1 0.346821409593001 0.0583005111137421 -0.0331357932512468 1 0.346822334858713 0.0581476059116445 -0.0331348679855345 1 0.346822329896462 0.0581484227373758 -0.0331348729477856 1 0.346816205058228 0.059183706837361 -0.0331409977860194 1 12000 2024 0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05_0.05 150_150_150_1050
