TrueR2 Study_Q TrueR2_S CorM REFE FE_Estimate FE_SE FE_Bias FE_CP SampleSize Seed SplitProp Meds
0.322035406894121 4 0.32_0.32_0.32_0.32 1 FE 0.327767831693506 0.0142904809593636 0.00573242479938563 1 3000 2024 0.25_0.25_0.25_0.25 150_150_150_1050
0.322035406894121 4 0.32_0.32_0.32_0.32 1 FE 0.323296271485095 0.0139095769920582 0.00126086459097452 1 3000 2024 0.25_0.25_0.25_0.25 150_150_150_1050
0.322035406894121 4 0.32_0.32_0.32_0.32 1 FE 0.33105167562674 0.0139060690406837 0.00901626873261968 1 3000 2024 0.25_0.25_0.25_0.25 150_150_150_1050
0.322035406894121 4 0.32_0.32_0.32_0.32 1 FE 0.301552083961877 0.014360954041816 -0.0204833229322435 1 3000 2024 0.25_0.25_0.25_0.25 150_150_150_1050
0.322035406894121 4 0.32_0.32_0.32_0.32 1 FE 0.313456679694884 0.0138527623452387 -0.00857872719923691 1 3000 2024 0.25_0.25_0.25_0.25 150_150_150_1050
0.322035406894121 4 0.32_0.32_0.32_0.32 1 FE 0.346143148161497 0.0138431636722781 0.024107741267376 1 3000 2024 0.25_0.25_0.25_0.25 150_150_150_1050
0.322035406894121 4 0.32_0.32_0.32_0.32 1 FE 0.308097298304627 0.0142504412424521 -0.0139381085894933 1 3000 2024 0.25_0.25_0.25_0.25 150_150_150_1050
0.322035406894121 4 0.32_0.32_0.32_0.32 1 FE 0.305522205368818 0.0141064147100415 -0.0165132015253026 1 3000 2024 0.25_0.25_0.25_0.25 150_150_150_1050
0.322035406894121 4 0.32_0.32_0.32_0.32 1 FE 0.299016421933087 0.0142483291169143 -0.0230189849610339 1 3000 2024 0.25_0.25_0.25_0.25 150_150_150_1050
0.322035406894121 4 0.32_0.32_0.32_0.32 1 FE 0.326596086274508 0.0141217526483518 0.00456067938038751 1 3000 2024 0.25_0.25_0.25_0.25 150_150_150_1050
0.322035406894121 4 0.32_0.32_0.32_0.32 1 FE 0.314170286031668 0.0135539310788218 -0.00786512086245295 1 3000 2024 0.25_0.25_0.25_0.25 150_150_150_1050
0.322035406894121 4 0.32_0.32_0.32_0.32 1 FE 0.30155525373657 0.0142696206847004 -0.0204801531575504 1 3000 2024 0.25_0.25_0.25_0.25 150_150_150_1050
0.322035406894121 4 0.32_0.32_0.32_0.32 1 FE 0.329629831948188 0.0137328827600966 0.00759442505406699 1 3000 2024 0.25_0.25_0.25_0.25 150_150_150_1050
0.322035406894121 4 0.32_0.32_0.32_0.32 1 FE 0.304061531204543 0.0143129975235877 -0.0179738756895773 1 3000 2024 0.25_0.25_0.25_0.25 150_150_150_1050
0.322035406894121 4 0.32_0.32_0.32_0.32 1 FE 0.333291598429829 0.014312973736687 0.0112561915357084 1 3000 2024 0.25_0.25_0.25_0.25 150_150_150_1050
