TrueR2 Study_Q TrueR2_S CorM REFE FE_Estimate FE_SE FE_Bias FE_CP SampleSize Seed SplitProp Meds
0.322035406894121 3 0.32_0.32_0.32 1 FE 0.299116820415074 0.0143337012519347 -0.0229185864790464 1 3000 2024 0.25_0.25_0.5 150_150_150_1050
0.322035406894121 3 0.32_0.32_0.32 1 FE 0.326387085208162 0.013648328332881 0.00435167831404154 1 3000 2024 0.25_0.25_0.5 150_150_150_1050
0.322035406894121 3 0.32_0.32_0.32 1 FE 0.306571548812101 0.0140547595909534 -0.0154638580820201 1 3000 2024 0.25_0.25_0.5 150_150_150_1050
0.322035406894121 3 0.32_0.32_0.32 1 FE 0.307028621307633 0.0142071380639226 -0.0150067855864877 1 3000 2024 0.25_0.25_0.5 150_150_150_1050
0.322035406894121 3 0.32_0.32_0.32 1 FE 0.358287107525737 0.0139537402203265 0.0362517006316167 0 3000 2024 0.25_0.25_0.5 150_150_150_1050
0.322035406894121 3 0.32_0.32_0.32 1 FE 0.330604654537799 0.0138510871130151 0.00856924764367861 1 3000 2024 0.25_0.25_0.5 150_150_150_1050
0.322035406894121 3 0.32_0.32_0.32 1 FE 0.304677801873725 0.014258435374065 -0.0173576050203954 1 3000 2024 0.25_0.25_0.5 150_150_150_1050
0.322035406894121 3 0.32_0.32_0.32 1 FE 0.32987395621621 0.0137170828898654 0.00783854932208949 1 3000 2024 0.25_0.25_0.5 150_150_150_1050
0.322035406894121 3 0.32_0.32_0.32 1 FE 0.321897015368545 0.0139831534843585 -0.000138391525575932 1 3000 2024 0.25_0.25_0.5 150_150_150_1050
0.322035406894121 3 0.32_0.32_0.32 1 FE 0.329722325594515 0.0137062124426637 0.00768691870039451 1 3000 2024 0.25_0.25_0.5 150_150_150_1050
0.322035406894121 3 0.32_0.32_0.32 1 FE 0.311783342671963 0.0140724722303425 -0.0102520642221574 1 3000 2024 0.25_0.25_0.5 150_150_150_1050
0.322035406894121 3 0.32_0.32_0.32 1 FE 0.327677825308227 0.014284076388172 0.00564241841410607 1 3000 2024 0.25_0.25_0.5 150_150_150_1050
0.322035406894121 3 0.32_0.32_0.32 1 FE 0.313858942650549 0.0136331563370985 -0.00817646424357199 1 3000 2024 0.25_0.25_0.5 150_150_150_1050
