TrueR2 Study_Q TrueR2_S CorM REFE FE_Estimate FE_SE FE_Bias FE_CP SampleSize Seed SplitProp Meds
0.757493356684224 3 0.76_0.76_0.76 1 FE 0.755222837411309 0.00768419259498948 -0.00227051927291533 1 3000 2024 0.25_0.25_0.5 150_150_0_4700
0.757493356684224 3 0.76_0.76_0.76 1 FE 0.755190895826576 0.00762578499574521 -0.00230246085764818 1 3000 2024 0.25_0.25_0.5 150_150_0_4700
0.757493356684224 3 0.76_0.76_0.76 1 FE 0.753588813434605 0.00772367178819376 -0.00390454324961864 1 3000 2024 0.25_0.25_0.5 150_150_0_4700
0.757493356684224 3 0.76_0.76_0.76 1 FE 0.763650108443915 0.00725292142561844 0.00615675175969066 1 3000 2024 0.25_0.25_0.5 150_150_0_4700
0.757493356684224 3 0.76_0.76_0.76 1 FE 0.763301628337451 0.00756567975538405 0.00580827165322684 1 3000 2024 0.25_0.25_0.5 150_150_0_4700
0.757493356684224 3 0.76_0.76_0.76 1 FE 0.765080033812246 0.00750532884587714 0.00758667712802175 1 3000 2024 0.25_0.25_0.5 150_150_0_4700
0.757493356684224 3 0.76_0.76_0.76 1 FE 0.759859090796572 0.00731511589712846 0.00236573411234808 1 3000 2024 0.25_0.25_0.5 150_150_0_4700
0.757493356684224 3 0.76_0.76_0.76 1 FE 0.766141540865437 0.00758221524541237 0.00864818418121338 1 3000 2024 0.25_0.25_0.5 150_150_0_4700
0.757493356684224 3 0.76_0.76_0.76 1 FE 0.762544809637719 0.00726488129740329 0.00505145295349496 1 3000 2024 0.25_0.25_0.5 150_150_0_4700
0.757493356684224 3 0.76_0.76_0.76 1 FE 0.763294409108232 0.00733312112701568 0.00580105242400819 1 3000 2024 0.25_0.25_0.5 150_150_0_4700
0.757493356684224 3 0.76_0.76_0.76 1 FE 0.751053256182548 0.00773675255794739 -0.00644010050167565 1 3000 2024 0.25_0.25_0.5 150_150_0_4700
0.757493356684224 3 0.76_0.76_0.76 1 FE 0.772745510673506 0.00728752447308337 0.0152521539892826 0 3000 2024 0.25_0.25_0.5 150_150_0_4700
0.757493356684224 3 0.76_0.76_0.76 1 FE 0.761144455188753 0.00766172023976557 0.00365109850452916 1 3000 2024 0.25_0.25_0.5 150_150_0_4700
0.757493356684224 3 0.76_0.76_0.76 1 FE 0.758625429205111 0.0073972077828323 0.00113207252088743 1 3000 2024 0.25_0.25_0.5 150_150_0_4700
0.757493356684224 3 0.76_0.76_0.76 1 FE 0.76314248397467 0.00740165424904198 0.00564912729044575 1 3000 2024 0.25_0.25_0.5 150_150_0_4700
0.757493356684224 3 0.76_0.76_0.76 1 FE 0.768080836814489 0.00733774079879454 0.0105874801302654 1 3000 2024 0.25_0.25_0.5 150_150_0_4700
0.757493356684224 3 0.76_0.76_0.76 1 FE 0.762523719824389 0.00748249362014032 0.00503036314016547 1 3000 2024 0.25_0.25_0.5 150_150_0_4700
0.757493356684224 3 0.76_0.76_0.76 1 FE 0.75761421925535 0.00770729791725693 0.000120862571125757 1 3000 2024 0.25_0.25_0.5 150_150_0_4700
0.757493356684224 3 0.76_0.76_0.76 1 FE 0.758954616458817 0.00770808033264539 0.00146125977459288 1 3000 2024 0.25_0.25_0.5 150_150_0_4700
0.757493356684224 3 0.76_0.76_0.76 1 FE 0.75854413735755 0.00778160860611961 0.00105078067332598 1 3000 2024 0.25_0.25_0.5 150_150_0_4700
0.757493356684224 3 0.76_0.76_0.76 1 FE 0.769779077375795 0.00729821090449573 0.0122857206915714 1 3000 2024 0.25_0.25_0.5 150_150_0_4700
0.757493356684224 3 0.76_0.76_0.76 1 FE 0.769824089689246 0.00746816757391639 0.012330733005022 1 3000 2024 0.25_0.25_0.5 150_150_0_4700
0.757493356684224 3 0.76_0.76_0.76 1 FE 0.739435871087307 0.00793004681474502 -0.0180574855969172 0 3000 2024 0.25_0.25_0.5 150_150_0_4700
0.757493356684224 3 0.76_0.76_0.76 1 FE 0.7636026211263 0.0073949855747202 0.00610926444207638 1 3000 2024 0.25_0.25_0.5 150_150_0_4700
0.757493356684224 3 0.76_0.76_0.76 1 FE 0.748987123198423 0.00766699132461893 -0.0085062334858006 1 3000 2024 0.25_0.25_0.5 150_150_0_4700
0.757493356684224 3 0.76_0.76_0.76 1 FE 0.761153111657717 0.00757021844937227 0.00365975497349358 1 3000 2024 0.25_0.25_0.5 150_150_0_4700
0.757493356684224 3 0.76_0.76_0.76 1 FE 0.7519514221352 0.00785058727600609 -0.00554193454902341 1 3000 2024 0.25_0.25_0.5 150_150_0_4700
0.757493356684224 3 0.76_0.76_0.76 1 FE 0.754360201888858 0.00763368626587124 -0.00313315479536613 1 3000 2024 0.25_0.25_0.5 150_150_0_4700
0.757493356684224 3 0.76_0.76_0.76 1 FE 0.753520075184221 0.00757306878781929 -0.00397328150000242 1 3000 2024 0.25_0.25_0.5 150_150_0_4700
0.757493356684224 3 0.76_0.76_0.76 1 FE 0.758268274645499 0.00763837317997821 0.000774917961274935 1 3000 2024 0.25_0.25_0.5 150_150_0_4700
0.757493356684224 3 0.76_0.76_0.76 1 FE 0.747017819279113 0.00788203454699296 -0.0104755374051113 1 3000 2024 0.25_0.25_0.5 150_150_0_4700
0.757493356684224 3 0.76_0.76_0.76 1 FE 0.755694961845215 0.00755225817598069 -0.00179839483900845 1 3000 2024 0.25_0.25_0.5 150_150_0_4700
