TrueR2 Study_Q TrueR2_S CorM REFE FE_Estimate FE_SE FE_Bias FE_CP SampleSize Seed SplitProp Meds
0.546305233145067 4 0.55_0.55_0.55_0.55 1 FE 0.553652510522694 0.0118761877443011 0.00734727737762708 1 3000 2024 0.25_0.25_0.25_0.25 5_0_0_4995
0.546305233145067 4 0.55_0.55_0.55_0.55 1 FE 0.548790978472365 0.0122063369421913 0.00248574532729806 1 3000 2024 0.25_0.25_0.25_0.25 5_0_0_4995
0.546305233145067 4 0.55_0.55_0.55_0.55 1 FE 0.5434905470598 0.0118093021809043 -0.00281468608526736 1 3000 2024 0.25_0.25_0.25_0.25 5_0_0_4995
0.546305233145067 4 0.55_0.55_0.55_0.55 1 FE 0.56015183744849 0.0115104020240822 0.0138466043034228 1 3000 2024 0.25_0.25_0.25_0.25 5_0_0_4995
0.546305233145067 4 0.55_0.55_0.55_0.55 1 FE 0.572882434569324 0.0119142264351227 0.0265772014242566 0 3000 2024 0.25_0.25_0.25_0.25 5_0_0_4995
0.546305233145067 4 0.55_0.55_0.55_0.55 1 FE 0.562559886429672 0.0117311224353024 0.0162546532846044 1 3000 2024 0.25_0.25_0.25_0.25 5_0_0_4995
0.546305233145067 4 0.55_0.55_0.55_0.55 1 FE 0.540258924425905 0.012261619269206 -0.00604630871916279 1 3000 2024 0.25_0.25_0.25_0.25 5_0_0_4995
0.546305233145067 4 0.55_0.55_0.55_0.55 1 FE 0.551727229014293 0.0117413302600173 0.00542199586922543 1 3000 2024 0.25_0.25_0.25_0.25 5_0_0_4995
0.546305233145067 4 0.55_0.55_0.55_0.55 1 FE 0.558344019384302 0.0116392872793817 0.0120387862392352 1 3000 2024 0.25_0.25_0.25_0.25 5_0_0_4995
0.546305233145067 4 0.55_0.55_0.55_0.55 1 FE 0.549409345407901 0.0116628293884955 0.00310411226283402 1 3000 2024 0.25_0.25_0.25_0.25 5_0_0_4995
0.546305233145067 4 0.55_0.55_0.55_0.55 1 FE 0.547256281446706 0.0117329313608845 0.000951048301638391 1 3000 2024 0.25_0.25_0.25_0.25 5_0_0_4995
0.546305233145067 4 0.55_0.55_0.55_0.55 1 FE 0.551603903082886 0.0119866103673193 0.00529866993781891 1 3000 2024 0.25_0.25_0.25_0.25 5_0_0_4995
0.546305233145067 4 0.55_0.55_0.55_0.55 1 FE 0.543588675505624 0.0121457875829811 -0.00271655763944378 1 3000 2024 0.25_0.25_0.25_0.25 5_0_0_4995
0.546305233145067 4 0.55_0.55_0.55_0.55 1 FE 0.544619878775431 0.011654924069155 -0.00168535436963602 1 3000 2024 0.25_0.25_0.25_0.25 5_0_0_4995
0.546305233145067 4 0.55_0.55_0.55_0.55 1 FE 0.544448159571441 0.0121279398875134 -0.00185707357362586 1 3000 2024 0.25_0.25_0.25_0.25 5_0_0_4995
0.546305233145067 4 0.55_0.55_0.55_0.55 1 FE 0.561149537580101 0.0119660779485278 0.0148443044350337 1 3000 2024 0.25_0.25_0.25_0.25 5_0_0_4995
0.546305233145067 4 0.55_0.55_0.55_0.55 1 FE 0.540235199419096 0.0118978489443534 -0.00607003372597115 1 3000 2024 0.25_0.25_0.25_0.25 5_0_0_4995
0.546305233145067 4 0.55_0.55_0.55_0.55 1 FE 0.542769868936944 0.0121090769555635 -0.00353536420812295 1 3000 2024 0.25_0.25_0.25_0.25 5_0_0_4995
0.546305233145067 4 0.55_0.55_0.55_0.55 1 FE 0.545710998712357 0.0120634231083122 -0.000594234432710339 1 3000 2024 0.25_0.25_0.25_0.25 5_0_0_4995
0.546305233145067 4 0.55_0.55_0.55_0.55 1 FE 0.545134612616896 0.012056797592855 -0.00117062052817107 1 3000 2024 0.25_0.25_0.25_0.25 5_0_0_4995
0.546305233145067 4 0.55_0.55_0.55_0.55 1 FE 0.527061437190064 0.0123906185049259 -0.0192437959550028 1 3000 2024 0.25_0.25_0.25_0.25 5_0_0_4995
0.546305233145067 4 0.55_0.55_0.55_0.55 1 FE 0.51913789972178 0.0126103348434952 -0.0271673334232869 0 3000 2024 0.25_0.25_0.25_0.25 5_0_0_4995
0.546305233145067 4 0.55_0.55_0.55_0.55 1 FE 0.552646846675734 0.0125050428953902 0.00634161353066665 1 3000 2024 0.25_0.25_0.25_0.25 5_0_0_4995
0.546305233145067 4 0.55_0.55_0.55_0.55 1 FE 0.547788723541297 0.011830341432294 0.0014834903962293 1 3000 2024 0.25_0.25_0.25_0.25 5_0_0_4995
0.546305233145067 4 0.55_0.55_0.55_0.55 1 FE 0.547973674041861 0.011744919994216 0.0016684408967933 1 3000 2024 0.25_0.25_0.25_0.25 5_0_0_4995
0.546305233145067 4 0.55_0.55_0.55_0.55 1 FE 0.543862814667163 0.0119825163783399 -0.00244241847790416 1 3000 2024 0.25_0.25_0.25_0.25 5_0_0_4995
0.546305233145067 4 0.55_0.55_0.55_0.55 1 FE 0.550695247332771 0.012010280524592 0.00439001418770379 1 3000 2024 0.25_0.25_0.25_0.25 5_0_0_4995
0.546305233145067 4 0.55_0.55_0.55_0.55 1 FE 0.538787499927371 0.0124646578983367 -0.00751773321769633 1 3000 2024 0.25_0.25_0.25_0.25 5_0_0_4995
0.546305233145067 4 0.55_0.55_0.55_0.55 1 FE 0.562531892198684 0.0119784762047308 0.0162266590536168 1 3000 2024 0.25_0.25_0.25_0.25 5_0_0_4995
