TrueR2 Study_Q TrueR2_S CorM REFE FE_Estimate FE_SE FE_Bias FE_CP SampleSize Seed SplitProp Meds
0.322261364424914 3 0.32_0.32_0.32 1 FE 0.330158342807658 0.0135921084052848 0.00789697838274428 1 3000 2024 0.333_0.333_0.333 150_150_150_4550
0.322261364424914 3 0.32_0.32_0.32 1 FE 0.328410343215437 0.0141788297031685 0.00614897879052334 1 3000 2024 0.333_0.333_0.333 150_150_150_4550
0.322261364424914 3 0.32_0.32_0.32 1 FE 0.341402342654836 0.0140030292881069 0.0191409782299221 1 3000 2024 0.333_0.333_0.333 150_150_150_4550
0.322261364424914 3 0.32_0.32_0.32 1 FE 0.3291255712703 0.0135853874966091 0.0068642068453858 1 3000 2024 0.333_0.333_0.333 150_150_150_4550
0.322261364424914 3 0.32_0.32_0.32 1 FE 0.315320041363685 0.0140623501192794 -0.00694132306122919 1 3000 2024 0.333_0.333_0.333 150_150_150_4550
0.322261364424914 3 0.32_0.32_0.32 1 FE 0.317398946863213 0.014228062313218 -0.00486241756170119 1 3000 2024 0.333_0.333_0.333 150_150_150_4550
0.322261364424914 3 0.32_0.32_0.32 1 FE 0.342844392236717 0.0140821542302371 0.0205830278118029 1 3000 2024 0.333_0.333_0.333 150_150_150_4550
0.322261364424914 3 0.32_0.32_0.32 1 FE 0.331076287298666 0.0139889269311241 0.00881492287375241 1 3000 2024 0.333_0.333_0.333 150_150_150_4550
0.322261364424914 3 0.32_0.32_0.32 1 FE 0.315305324391541 0.0142692097276393 -0.0069560400333733 1 3000 2024 0.333_0.333_0.333 150_150_150_4550
0.322261364424914 3 0.32_0.32_0.32 1 FE 0.317372503354024 0.0137843533064807 -0.00488886107088965 1 3000 2024 0.333_0.333_0.333 150_150_150_4550
0.322261364424914 3 0.32_0.32_0.32 1 FE 0.333962300285261 0.0135739298885268 0.0117009358603468 1 3000 2024 0.333_0.333_0.333 150_150_150_4550
0.322261364424914 3 0.32_0.32_0.32 1 FE 0.317657028107188 0.0134333160244424 -0.00460433631772611 1 3000 2024 0.333_0.333_0.333 150_150_150_4550
