TrueR2 Study_Q EstR2_O AsymSE_O Bias_O CP_O TrueR2_S CorM REFE FE_Estimate FE_SE FE_Bias FE_CP DL_Estimate DL_SE DL_Bias DL_CP HE_Estimate HE_SE HE_Bias HE_CP HSk_Estimate HSk_SE HSk_Bias HSk_CP SJ_Estimate SJ_SE SJ_Bias SJ_CP ML_Estimate ML_SE ML_Bias ML_CP REML_Estimate REML_SE REML_Bias REML_CP EB_Estimate EB_SE EB_Bias EB_CP PM_Estimate PM_SE PM_Bias PM_CP PMM_Estimate PMM_SE PMM_Bias PMM_CP SampleSize Seed SplitProp Meds
0.379957202844248 5 -999 -999 -999 -999 0.75_0.15_0.43_0.73_0 1 RE 0.110881277865765 0.00210093699051452 -0.269075924978482 0 0.425059814010933 0.205542924974809 0.0451026111666853 1 0.425061577374817 0.150795999318938 0.0451043745305691 1 0.42506321606625 0.125762522922926 0.045106013222002 1 0.425061576301797 0.150817405654242 0.0451043734575494 1 0.425062512283688 0.134947075276667 0.0451053094394403 1 0.425061574190142 0.150859558236598 0.045104371345894 1 0.425061575781354 0.150827791482653 0.0451043729371064 1 0.425061576545953 0.150812534058215 0.0451043737017056 1 0.425060966036188 0.164644396397975 0.04510376319194 1 12000 2024 0.2_0.2_0.2_0.2_0.2 150_150_150_1050
0.379957202844248 5 -999 -999 -999 -999 0.6_0.04_0.26_0.19_0.16 1 RE 0.196735985307878 0.00511882151781703 -0.18322121753637 0 0.253522818494459 0.106755848991121 -0.126434384349788 1 0.253508755658582 0.0944325677579072 -0.126448447185666 1 0.25351674754628 0.100870769276596 -0.126440455297967 1 0.2535087698634 0.0944429348840361 -0.126448432980848 1 0.253492749540159 0.0845611650426132 -0.126464453304089 1 0.253508875854606 0.0945203991953481 -0.126448326989641 1 0.253508815861622 0.0944765294252689 -0.126448386982626 1 0.253508808424013 0.0944710949656446 -0.126448394420235 1 0.253519195453933 0.103123884820105 -0.126438007390315 1 12000 2024 0.2_0.2_0.2_0.2_0.2 150_150_150_1050
0.379957202844248 5 -999 -999 -999 -999 0.26_0.89_0.54_0.41_0.59 1 RE 0.761377127509454 0.00378869141108262 0.381419924665207 0 0.527261851925522 0.135272726322252 0.147304649081275 1 0.527361243163102 0.107905198914447 0.147404040318855 1 0.527381142717694 0.104180789935184 0.147423939873446 1 0.5273611239143 0.107928738538505 0.147403921070052 1 0.527428838288462 0.0966233506410597 0.147471635444214 1 0.527360744992583 0.108003639950906 0.147403542148335 1 0.527360993770933 0.107954446360498 0.147403790926685 1 0.527361076759274 0.107938051163683 0.147403873915027 1 0.527317099637118 0.117838811991574 0.14735989679287 1 12000 2024 0.2_0.2_0.2_0.2_0.2 150_150_150_1050
0.379957202844248 5 -999 -999 -999 -999 0.07_0.38_0.02_0.81_0.33 1 RE 0.317147459317976 0.00372575853947055 -0.0628097435262721 0 0.328553604320047 0.188627373425181 -0.051403598524201 1 0.3285456920811 0.143264136389529 -0.0514115107631481 1 0.328552091980294 0.176654486739406 -0.0514051108639533 1 0.328545703478478 0.143307842939126 -0.0514114993657697 1 0.328541064511029 0.128257218533317 -0.0514161383332184 1 0.328545719575519 0.143369639785393 -0.0514114832687285 1 0.328545705848334 0.143316935853611 -0.0514114969959139 1 0.328545705765467 0.143316617872209 -0.0514114970787806 1 0.328548708185654 0.156440439542216 -0.0514084946585939 1 12000 2024 0.2_0.2_0.2_0.2_0.2 150_150_150_1050
0.379957202844248 5 -999 -999 -999 -999 0.23_0.33_0.44_0.2_0.15 1 RE 0.25449210268228 0.00648468114447763 -0.125465100161967 0 0.267065095536467 0.0535600994829757 -0.112892107307781 0 0.267059120160175 0.0526204402765728 -0.112898082684072 0 0.267064017130926 0.0533867803930011 -0.112893185713322 0 0.267058625885078 0.0525449148488836 -0.11289857695917 0 0.267016431943125 0.0470965250773787 -0.112940770901122 0 0.267059303536204 0.0526485433568892 -0.112897899308044 0 0.26705921197235 0.0526345052035526 -0.112897990871897 0 0.267059194145456 0.0526317733743681 -0.112898008698791 0 0.267087067676458 0.057506488786724 -0.11287013516779 0 12000 2024 0.2_0.2_0.2_0.2_0.2 150_150_150_1050
0.379957202844248 5 -999 -999 -999 -999 0.83_0.1_0.31_0.59_0.19 1 RE 0.599854253836189 0.00448791173950477 0.219897050991941 0 0.413025951074816 0.166894688280487 0.0330687482305688 1 0.413072313458429 0.135285923517818 0.0331151106141817 1 0.413048562871542 0.149002840290518 0.0330913600272943 1 0.413072264290657 0.135310521551613 0.0331150614464089 1 0.413105862840652 0.121100137329391 0.0331486599964048 1 0.413072140562246 0.135372480849373 0.0331149377179982 1 0.413072226914385 0.135329229432699 0.0331150240701375 1 0.413072230466852 0.135327450988494 0.033115027622604 1 0.413050513279453 0.147715954925912 0.0330933104352054 1 12000 2024 0.2_0.2_0.2_0.2_0.2 150_150_150_1050
0.379957202844248 5 -999 -999 -999 -999 0.84_0.84_0.72_0.8_0.62 1 RE 0.797266826886305 0.00340391007533789 0.417309624042058 0 0.76120880671733 0.0331092331144248 0.381251603873083 0 0.760950371082099 0.0421470225461983 0.380993168237851 0 0.761244854303392 0.032256657066506 0.381287651459145 0 0.760953163455432 0.0420068026231146 0.380995960611184 0 0.76105964943573 0.037518199000823 0.381102446591483 0 0.760953556787467 0.0419871629589159 0.38099635394322 0 0.760951953687439 0.0420673804042977 0.380994750843192 0 0.7609513242122 0.0420990039475101 0.380994121367952 0 0.76088460078502 0.0459152318659421 0.380927397940773 0 12000 2024 0.2_0.2_0.2_0.2_0.2 150_150_150_1050
0.379957202844248 5 -999 -999 -999 -999 0.32_0.18_0.27_0.63_0.32 1 RE 0.370650532219484 0.00647215126749341 -0.00930667062476337 1 0.342682822398772 0.0864446931275237 -0.0372743804454759 1 0.342714276490032 0.0769274470009192 -0.0372429263542152 1 0.34268423852911 0.0859376963089908 -0.0372729643151375 1 0.342714238514003 0.0769371073330895 -0.0372429643302443 1 0.342751337926487 0.0689458072037076 -0.0372058649177607 1 0.34271378564208 0.0770525907374705 -0.0372434172021675 1 0.342714030402635 0.0769901115214544 -0.0372431724416127 1 0.342714088003001 0.076975430206798 -0.0372431148412469 1 0.342689803886883 0.0840284574093193 -0.0372673989573649 1 12000 2024 0.2_0.2_0.2_0.2_0.2 150_150_150_1050
0.379957202844248 5 -999 -999 -999 -999 0.25_0.48_0.15_0.1_0.06 1 RE 0.165289884871626 0.00537638789438051 -0.214667317972621 0 0.209073442085968 0.0729332240134194 -0.17088376075828 0 0.209084380697149 0.0748944139134471 -0.170872822147099 0 0.209061598502067 0.0709745220312742 -0.170895604342181 0 0.209084048424399 0.0748324896656926 -0.170873154419849 0 0.209034088018535 0.0669730744493944 -0.170923114825713 0 0.209084311481694 0.074881501832786 -0.170872891362554 0 0.209084346179548 0.0748879738502274 -0.1708728566647 0 0.209084316576118 0.0748824519651187 -0.170872886268129 0 0.209116631406039 0.0817520191373743 -0.170840571438209 0 12000 2024 0.2_0.2_0.2_0.2_0.2 150_150_150_1050
0.379957202844248 5 -999 -999 -999 -999 0.72_0.26_0.11_0.58_0.01 1 RE 0.168248195718241 0.00362883138357584 -0.211709007126006 0 0.328303985536652 0.156195453353373 -0.0516532173075954 1 0.328291260151587 0.133970000476678 -0.0516659426926603 1 0.328287686734578 0.129262052132861 -0.0516695161096695 1 0.328291267403549 0.133980086088807 -0.0516659354406987 1 0.328279274534685 0.119890087774396 -0.051677928309563 1 0.328291301105827 0.134026987285541 -0.0516659017384208 1 0.328291280645421 0.133998508020999 -0.0516659221988271 1 0.328291276575911 0.133992845757526 -0.0516659262683363 1 0.32829901719803 0.146268557179276 -0.0516581856462174 1 12000 2024 0.2_0.2_0.2_0.2_0.2 150_150_150_1050
