TrueR2 Study_Q TrueR2_S CorM REFE FE_Estimate FE_SE FE_Bias FE_CP SampleSize Seed SplitProp Meds
0.757493356684224 2 0.76_0.76 1 FE 0.755091769416152 0.00770936661504242 -0.00240158726807171 1 3000 2024 0.333_0.667 150_150_0_4700
0.757493356684224 2 0.76_0.76 1 FE 0.763212523605045 0.00739754096424189 0.00571916692082097 1 3000 2024 0.333_0.667 150_150_0_4700
0.757493356684224 2 0.76_0.76 1 FE 0.769341161473208 0.007204729499447 0.0118478047889844 1 3000 2024 0.333_0.667 150_150_0_4700
0.757493356684224 2 0.76_0.76 1 FE 0.758634411016617 0.00778249172559768 0.00114105433239264 1 3000 2024 0.333_0.667 150_150_0_4700
0.757493356684224 2 0.76_0.76 1 FE 0.754295280890891 0.00764410135416545 -0.0031980757933332 1 3000 2024 0.333_0.667 150_150_0_4700
0.757493356684224 2 0.76_0.76 1 FE 0.764070989050004 0.00753652941187808 0.00657763236578002 1 3000 2024 0.333_0.667 150_150_0_4700
0.757493356684224 2 0.76_0.76 1 FE 0.748029652796997 0.00767427947493872 -0.00946370388722673 1 3000 2024 0.333_0.667 150_150_0_4700
0.757493356684224 2 0.76_0.76 1 FE 0.762472583024179 0.00721533248280865 0.00497922633995473 1 3000 2024 0.333_0.667 150_150_0_4700
0.757493356684224 2 0.76_0.76 1 FE 0.760062231623963 0.0073497469299555 0.00256887493973934 1 3000 2024 0.333_0.667 150_150_0_4700
0.757493356684224 2 0.76_0.76 1 FE 0.763754297753485 0.00726026160381752 0.00626094106926112 1 3000 2024 0.333_0.667 150_150_0_4700
0.757493356684224 2 0.76_0.76 1 FE 0.766813500477419 0.00751440401586426 0.00932014379319546 1 3000 2024 0.333_0.667 150_150_0_4700
0.757493356684224 2 0.76_0.76 1 FE 0.763995710052882 0.00738692341804593 0.00650235336865834 1 3000 2024 0.333_0.667 150_150_0_4700
0.757493356684224 2 0.76_0.76 1 FE 0.737744606481089 0.00825449347481656 -0.0197487502031352 0 3000 2024 0.333_0.667 150_150_0_4700
0.757493356684224 2 0.76_0.76 1 FE 0.738640598570575 0.00787487086658061 -0.0188527581136488 0 3000 2024 0.333_0.667 150_150_0_4700
0.757493356684224 2 0.76_0.76 1 FE 0.746524831263734 0.00790504219604697 -0.0109685254204901 1 3000 2024 0.333_0.667 150_150_0_4700
0.757493356684224 2 0.76_0.76 1 FE 0.769378380165744 0.00732350317874177 0.0118850234815204 1 3000 2024 0.333_0.667 150_150_0_4700
0.757493356684224 2 0.76_0.76 1 FE 0.754605744323573 0.0074805611325423 -0.00288761236065105 1 3000 2024 0.333_0.667 150_150_0_4700
0.757493356684224 2 0.76_0.76 1 FE 0.763590289033697 0.00733969613823758 0.00609693234947351 1 3000 2024 0.333_0.667 150_150_0_4700
0.757493356684224 2 0.76_0.76 1 FE 0.760394403335729 0.00767447124483403 0.00290104665150515 1 3000 2024 0.333_0.667 150_150_0_4700
0.757493356684224 2 0.76_0.76 1 FE 0.751689666810504 0.00786767948277143 -0.00580368987371949 1 3000 2024 0.333_0.667 150_150_0_4700
0.757493356684224 2 0.76_0.76 1 FE 0.768341577753241 0.0073486686653014 0.0108482210690175 1 3000 2024 0.333_0.667 150_150_0_4700
0.757493356684224 2 0.76_0.76 1 FE 0.77092747004909 0.00735308679184851 0.0134341133648659 1 3000 2024 0.333_0.667 150_150_0_4700
0.757493356684224 2 0.76_0.76 1 FE 0.759224208592307 0.0076903359676809 0.00173085190808342 1 3000 2024 0.333_0.667 150_150_0_4700
