TrueR2 Study_Q EstR2_O AsymSE_O Bias_O CP_O TrueR2_S CorM REFE FE_Estimate FE_SE FE_Bias FE_CP DL_Estimate DL_SE DL_Bias DL_CP HE_Estimate HE_SE HE_Bias HE_CP HSk_Estimate HSk_SE HSk_Bias HSk_CP SJ_Estimate SJ_SE SJ_Bias SJ_CP ML_Estimate ML_SE ML_Bias ML_CP REML_Estimate REML_SE REML_Bias REML_CP EB_Estimate EB_SE EB_Bias EB_CP PM_Estimate PM_SE PM_Bias PM_CP PMM_Estimate PMM_SE PMM_Bias PMM_CP SampleSize Seed SplitProp Meds
0.381048476707662 8 -999 -999 -999 -999 0.24_0.49_0.15_0.11_0.07_0.66_0.28_0.08 3 RE 0.249939536344963 0.00569776319987076 -0.131108940362699 0 0.262885404511047 0.0827364251136431 -0.118163072196616 1 0.262879255292435 0.0758662048524092 -0.118169221415227 1 0.262884866673102 0.082059328103091 -0.11816361003456 1 0.262879277759272 0.0758882575854117 -0.11816919894839 1 0.262873855729564 0.0710689562911366 -0.118174620978098 1 0.262879353026646 0.0759622789871654 -0.118169123681016 1 0.262879304295402 0.0759143295651942 -0.118169172412261 1 0.262879303664332 0.0759137092195126 -0.11816917304333 1 0.262882906963101 0.0797265970714806 -0.118165569744561 1 12000 2024 0.125_0.125_0.125_0.125_0.125_0.125_0.125_0.125 150_150_150_1050
0.381048476707662 8 -999 -999 -999 -999 0.07_0.34_0.03_0.79_0.35_0.49_0.12_0.33 3 RE 0.334885166625088 0.00495018434454865 -0.0461633100825743 0 0.312505811088364 0.116300070094417 -0.0685426656192982 1 0.312496801470886 0.0858152347327424 -0.0685516752367765 1 0.31250521186779 0.113208682614675 -0.0685432648398726 1 0.312496841077325 0.0859017671283428 -0.0685516356303372 1 0.312494114890503 0.0804855264673427 -0.0685543618171597 1 0.312496892436036 0.0860143603459006 -0.0685515842716265 1 0.312496847134211 0.0859150229626466 -0.0685516295734515 1 0.3124968399854 0.0858993780315773 -0.0685516367222621 1 0.3124986798467 0.0902264682568643 -0.0685497968609625 1 12000 2024 0.125_0.125_0.125_0.125_0.125_0.125_0.125_0.125 150_150_150_1050
0.381048476707662 8 -999 -999 -999 -999 0.73_0.14_0.45_0.72_0_0.29_0.3_0.77 3 RE 0.0622393645778176 0.00172921686492149 -0.318809112129845 0 0.42189428458635 0.155514235738375 0.0408458078786881 1 0.421936836225429 0.103804526370583 0.0408883595177669 1 0.422009483836833 0.0742872631837841 0.040961007129171 1 0.421936764779504 0.103852989550974 0.0408882880718413 1 0.42194754161192 0.0972263495282106 0.0408990649042579 1 0.42193666240967 0.103922546828321 0.040888185702008 1 0.421936749142349 0.103863605548454 0.0408882724346863 1 0.421936734131298 0.103873799532271 0.0408882574236359 1 0.4219296060268 0.109080140300524 0.0408811293191377 1 12000 2024 0.125_0.125_0.125_0.125_0.125_0.125_0.125_0.125 150_150_150_1050
0.381048476707662 8 -999 -999 -999 -999 0.37_0.03_0.03_0.41_0.39_0_0.2_0.45 3 RE 0.0171066305820008 0.00169676353804094 -0.363941846125662 0 0.239742915280386 0.0582958389945292 -0.141305561427276 0 0.240023070583748 0.0693020217632355 -0.141025406123914 0 0.236637712394367 0.0284119729299071 -0.144410764313295 0 0.240023457701862 0.0693218330201673 -0.1410250190058 0 0.239928532105979 0.064920809104053 -0.141119944601684 0 0.240024803879216 0.0693908581977464 -0.141023672828446 0 0.240023941940646 0.0693466385491342 -0.141024534767016 0 0.240023828914913 0.0693408463246022 -0.141024647792749 0 0.240087399093192 0.0728480406725629 -0.140961077614471 1 12000 2024 0.125_0.125_0.125_0.125_0.125_0.125_0.125_0.125 150_150_150_1050
0.381048476707662 8 -999 -999 -999 -999 0.37_0.43_0.04_0.04_0.31_0.63_0.51_0.39 3 RE 0.265613855782619 0.00516618462292853 -0.115434620925044 0 0.347947112286059 0.0911788093620358 -0.0331013644216033 1 0.347869891776304 0.0757288246134544 -0.0331785849313582 1 0.34793801605099 0.0888537664755315 -0.0331104606566723 1 0.347870399499171 0.0758060808962204 -0.0331780772084913 1 0.34783590766974 0.0710421211304037 -0.0332125690379223 1 0.347871145981563 0.0759201000007417 -0.0331773307260997 1 0.347870521789508 0.0758247244021508 -0.0331779549181548 1 0.3478705164838 0.0758239152453696 -0.0331779602238619 1 0.347893676156764 0.0796248554289477 -0.0331548005508985 1 12000 2024 0.125_0.125_0.125_0.125_0.125_0.125_0.125_0.125 150_150_150_1050
0.381048476707662 8 -999 -999 -999 -999 0.72_0.76_0.43_0.21_0.5_0.13_0.34_0.07 3 RE 0.458098912260091 0.00515116579562389 0.0770504355524288 0 0.404195435753689 0.107186901701749 0.0231469590460265 1 0.404223208410181 0.0929280689741962 0.0231747317025185 1 0.404197974687899 0.105603221904938 0.0231494979802369 1 0.404223122132212 0.0929639243671624 0.0231746454245492 1 0.404238864376663 0.0870383339645955 0.0231903876690009 1 0.404222956274796 0.0930329683757684 0.0231744795671334 1 0.404223082074501 0.0929805856926502 0.0231746053668391 1 0.404223079219177 0.0929817736592364 0.0231746025115147 1 0.404212668317771 0.0976423830827973 0.0231641916101088 1 12000 2024 0.125_0.125_0.125_0.125_0.125_0.125_0.125_0.125 150_150_150_1050
0.381048476707662 8 -999 -999 -999 -999 0.72_0.14_0.41_0.73_0.19_0.3_0.07_0.56 3 RE 0.419009724082852 0.00538545187980447 0.0379612473751901 0 0.38474024876515 0.102268095033896 0.003691772057488 1 0.384764082985153 0.0905908103425064 0.00371560627749107 1 0.384741997304511 0.101253803721684 0.00369352059684885 1 0.38476401665369 0.0906179622925647 0.00371553994602725 1 0.384779605826482 0.0848384988253877 0.00373112911881929 1 0.384763857892689 0.0906830484816592 0.00371538118502696 1 0.38476397021419 0.0906369862676199 0.00371549350652806 1 0.384763966952995 0.0906383226692413 0.00371549024533291 1 0.384753659304718 0.0951829698660508 0.00370518259705532 1 12000 2024 0.125_0.125_0.125_0.125_0.125_0.125_0.125_0.125 150_150_150_1050
0.381048476707662 8 -999 -999 -999 -999 0.23_0.57_0_0_0.15_0.16_0.3_0.16 3 RE 0.00506973962709349 0.000970551208621648 -0.375978737080569 0 0.198334193710766 0.0233543357184957 -0.182714282996897 0 0.201721028643626 0.0644997836948513 -0.179327448064036 0 0.193919755319575 0.0162696302331678 -0.187128721388087 0 0.201721404263616 0.0645242473056989 -0.179327072444047 0 0.201652194606508 0.060440347179798 -0.179396282101154 0 0.201722556473834 0.0645994642743082 -0.179325920233828 0 0.201721795864251 0.0645497815613554 -0.179326680843411 0 0.20172180982364 0.0645506923441677 -0.179326666884022 0 0.201767875903847 0.0677855415841965 -0.179280600803815 0 12000 2024 0.125_0.125_0.125_0.125_0.125_0.125_0.125_0.125 150_150_150_1050
0.381048476707662 8 -999 -999 -999 -999 0.21_0.03_0.55_0.38_0.02_0_0.53_0.14 3 RE 0.0214922844316094 0.00186171942662878 -0.359556192276053 0 0.233397307651487 0.056451373626369 -0.147651169056176 0 0.233838491278903 0.0800071406818849 -0.147209985428759 1 0.231978510650226 0.0349857327180186 -0.149069966057436 0 0.233838450951598 0.0800034463305758 -0.147210025756064 1 0.233776600758478 0.0748775269451771 -0.147271875949184 0 0.233838877299172 0.0800425296558439 -0.147209599408491 1 0.233838685285087 0.0800249206013424 -0.147209791422575 1 0.233838683771561 0.0800247818464756 -0.147209792936102 1 0.233879383433113 0.0840396979637738 -0.14716909327455 1 12000 2024 0.125_0.125_0.125_0.125_0.125_0.125_0.125_0.125 150_150_150_1050
0.381048476707662 8 -999 -999 -999 -999 0.85_0.85_0.72_0.82_0.61_0.15_0.28_0.61 3 RE 0.740000493707436 0.00380769079809284 0.358952016999774 0 0.605397085443037 0.0731140254567805 0.224348608735375 0 0.605167837112583 0.0933754344550013 0.22411936040492 0 0.605442442684647 0.0704656735928313 0.224393965976985 0 0.605168246489392 0.0933228864127851 0.22411976978173 0 0.605220375001657 0.0872790068633894 0.224171898293994 0 0.605168315651678 0.0933140174189637 0.224119838944016 0 0.6051680759439 0.0933447670382159 0.224119599236238 0 0.60516806716562 0.0933458936891284 0.224119590457958 0 0.605134124337628 0.0980329294123981 0.224085647629965 0 12000 2024 0.125_0.125_0.125_0.125_0.125_0.125_0.125_0.125 150_150_150_1050
0.381048476707662 8 -999 -999 -999 -999 0.38_0.51_0.15_0.5_0.65_0.01_0.62_0.14 3 RE 0.159347617553251 0.00361669676410655 -0.221700859154411 0 0.37590008763505 0.116252949555816 -0.00514838907261256 1 0.375844059008967 0.0891124108718337 -0.00520441769869578 1 0.375853998486575 0.0925579426170543 -0.00519447822108782 1 0.375844174431025 0.0891502289685954 -0.00520430227663754 1 0.37582504274174 0.0834733983629692 -0.00522343396592229 1 0.375844390956796 0.0892213045048912 -0.00520408575086651 1 0.375844225277362 0.0891669041613268 -0.00520425143030029 1 0.375844246148558 0.0891737516495322 -0.00520423055910385 1 0.37585691073311 0.0936460698045197 -0.00519156597455245 1 12000 2024 0.125_0.125_0.125_0.125_0.125_0.125_0.125_0.125 150_150_150_1050
