TrueR2 Study_Q TrueR2_S CorM REFE FE_Estimate FE_SE FE_Bias FE_CP SampleSize Seed SplitProp Meds
0.303143714949923 2 0.3_0.3 3 FE 0.308750789774042 0.0137829040213867 0.00560707482411887 1 3000 2024 0.333_0.667 150_150_150_1050
0.303143714949923 2 0.3_0.3 3 FE 0.323318146855384 0.0139494383559553 0.0201744319054608 1 3000 2024 0.333_0.667 150_150_150_1050
0.303143714949923 2 0.3_0.3 3 FE 0.314408267873345 0.0139568900748095 0.011264552923422 1 3000 2024 0.333_0.667 150_150_150_1050
0.303143714949923 2 0.3_0.3 3 FE 0.306721365055687 0.01422118586413 0.00357765010576355 1 3000 2024 0.333_0.667 150_150_150_1050
0.303143714949923 2 0.3_0.3 3 FE 0.320240272847882 0.0140549973059967 0.0170965578979594 1 3000 2024 0.333_0.667 150_150_150_1050
0.303143714949923 2 0.3_0.3 3 FE 0.318285717945538 0.013894402064449 0.0151420029956146 1 3000 2024 0.333_0.667 150_150_150_1050
0.303143714949923 2 0.3_0.3 3 FE 0.300925359748141 0.014088622708009 -0.00221835520178199 1 3000 2024 0.333_0.667 150_150_150_1050
0.303143714949923 2 0.3_0.3 3 FE 0.295095436984641 0.0141692309058864 -0.00804827796528218 1 3000 2024 0.333_0.667 150_150_150_1050
0.303143714949923 2 0.3_0.3 3 FE 0.291396929894056 0.013781921944909 -0.0117467850558673 1 3000 2024 0.333_0.667 150_150_150_1050
0.303143714949923 2 0.3_0.3 3 FE 0.299790146757613 0.014009010034535 -0.00335356819230986 1 3000 2024 0.333_0.667 150_150_150_1050
0.303143714949923 2 0.3_0.3 3 FE 0.297427235302369 0.0140754018062358 -0.00571647964755378 1 3000 2024 0.333_0.667 150_150_150_1050
0.303143714949923 2 0.3_0.3 3 FE 0.309331786818631 0.014261218376447 0.00618807186870801 1 3000 2024 0.333_0.667 150_150_150_1050
0.303143714949923 2 0.3_0.3 3 FE 0.297189349870104 0.0140379567638286 -0.00595436507981939 1 3000 2024 0.333_0.667 150_150_150_1050
0.303143714949923 2 0.3_0.3 3 FE 0.307275635937288 0.0143152124830159 0.00413192098736498 1 3000 2024 0.333_0.667 150_150_150_1050
