TrueR2 Study_Q TrueR2_S CorM REFE FE_Estimate FE_SE FE_Bias FE_CP SampleSize Seed SplitProp Meds
0.367810922487027 3 0.37_0.37_0.37 3 FE 0.374467265915375 0.0137095632665506 0.00665634342834898 1 3000 2024 0.25_0.25_0.5 150_150_150_1050
0.367810922487027 3 0.37_0.37_0.37 3 FE 0.352370000111266 0.0138051042805416 -0.0154409223757602 1 3000 2024 0.25_0.25_0.5 150_150_150_1050
0.367810922487027 3 0.37_0.37_0.37 3 FE 0.366625139796874 0.0138837835328615 -0.00118578269015235 1 3000 2024 0.25_0.25_0.5 150_150_150_1050
0.367810922487027 3 0.37_0.37_0.37 3 FE 0.376822371441177 0.0135608002110004 0.00901144895415062 1 3000 2024 0.25_0.25_0.5 150_150_150_1050
0.367810922487027 3 0.37_0.37_0.37 3 FE 0.356971939174468 0.0142018759567536 -0.0108389833125581 1 3000 2024 0.25_0.25_0.5 150_150_150_1050
0.367810922487027 3 0.37_0.37_0.37 3 FE 0.369542241993961 0.0139758779445313 0.00173131950693417 1 3000 2024 0.25_0.25_0.5 150_150_150_1050
0.367810922487027 3 0.37_0.37_0.37 3 FE 0.36510927520574 0.0142009138828809 -0.00270164728128652 1 3000 2024 0.25_0.25_0.5 150_150_150_1050
0.367810922487027 3 0.37_0.37_0.37 3 FE 0.354759658775955 0.0139174543416405 -0.013051263711072 1 3000 2024 0.25_0.25_0.5 150_150_150_1050
0.367810922487027 3 0.37_0.37_0.37 3 FE 0.374243424731518 0.0138973035173177 0.00643250224449132 1 3000 2024 0.25_0.25_0.5 150_150_150_1050
0.367810922487027 3 0.37_0.37_0.37 3 FE 0.361442264538307 0.0142465513839399 -0.00636865794871982 1 3000 2024 0.25_0.25_0.5 150_150_150_1050
0.367810922487027 3 0.37_0.37_0.37 3 FE 0.381090198038023 0.0136509215979701 0.0132792755509967 1 3000 2024 0.25_0.25_0.5 150_150_150_1050
0.367810922487027 3 0.37_0.37_0.37 3 FE 0.358586844028782 0.0138339115272438 -0.00922407845824402 1 3000 2024 0.25_0.25_0.5 150_150_150_1050
0.367810922487027 3 0.37_0.37_0.37 3 FE 0.3655860209154 0.013889175020589 -0.00222490157162658 1 3000 2024 0.25_0.25_0.5 150_150_150_1050
0.367810922487027 3 0.37_0.37_0.37 3 FE 0.379505961477994 0.0137443445652246 0.0116950389909674 1 3000 2024 0.25_0.25_0.5 150_150_150_1050
0.367810922487027 3 0.37_0.37_0.37 3 FE 0.358343738577103 0.0140124542576529 -0.00946718390992357 1 3000 2024 0.25_0.25_0.5 150_150_150_1050
0.367810922487027 3 0.37_0.37_0.37 3 FE 0.371472243084898 0.013355534019131 0.00366132059787172 1 3000 2024 0.25_0.25_0.5 150_150_150_1050
0.367810922487027 3 0.37_0.37_0.37 3 FE 0.353970788928475 0.0139793363823928 -0.0138401335585516 1 3000 2024 0.25_0.25_0.5 150_150_150_1050
0.367810922487027 3 0.37_0.37_0.37 3 FE 0.363852360177881 0.0140531608910724 -0.00395856230914504 1 3000 2024 0.25_0.25_0.5 150_150_150_1050
0.367810922487027 3 0.37_0.37_0.37 3 FE 0.381425579879308 0.0140788922904889 0.0136146573922815 1 3000 2024 0.25_0.25_0.5 150_150_150_1050
0.367810922487027 3 0.37_0.37_0.37 3 FE 0.368402806231659 0.0139902492780943 0.000591883744632427 1 3000 2024 0.25_0.25_0.5 150_150_150_1050
0.367810922487027 3 0.37_0.37_0.37 3 FE 0.354585762778093 0.0137232456688959 -0.013225159708934 1 3000 2024 0.25_0.25_0.5 150_150_150_1050
0.367810922487027 3 0.37_0.37_0.37 3 FE 0.345026206554738 0.0139553640751975 -0.0227847159322884 1 3000 2024 0.25_0.25_0.5 150_150_150_1050
0.367810922487027 3 0.37_0.37_0.37 3 FE 0.348523623276253 0.0139193119697105 -0.0192872992107739 1 3000 2024 0.25_0.25_0.5 150_150_150_1050
0.367810922487027 3 0.37_0.37_0.37 3 FE 0.372233571688281 0.0138222144874935 0.00442264920125435 1 3000 2024 0.25_0.25_0.5 150_150_150_1050
0.367810922487027 3 0.37_0.37_0.37 3 FE 0.381522518335159 0.0141888896096781 0.0137115958481324 1 3000 2024 0.25_0.25_0.5 150_150_150_1050
0.367810922487027 3 0.37_0.37_0.37 3 FE 0.368632747173098 0.0139428480252126 0.000821824686071171 1 3000 2024 0.25_0.25_0.5 150_150_150_1050
0.367810922487027 3 0.37_0.37_0.37 3 FE 0.371683586020808 0.0139872143896688 0.00387266353378191 1 3000 2024 0.25_0.25_0.5 150_150_150_1050
0.367810922487027 3 0.37_0.37_0.37 3 FE 0.358704036362117 0.0142488762477534 -0.00910688612490995 1 3000 2024 0.25_0.25_0.5 150_150_150_1050
0.367810922487027 3 0.37_0.37_0.37 3 FE 0.389677931515104 0.0137632699495068 0.0218670090280773 1 3000 2024 0.25_0.25_0.5 150_150_150_1050
0.367810922487027 3 0.37_0.37_0.37 3 FE 0.376000518903822 0.0138225771332207 0.00818959641679551 1 3000 2024 0.25_0.25_0.5 150_150_150_1050
0.367810922487027 3 0.37_0.37_0.37 3 FE 0.361118380625501 0.0139480165866343 -0.00669254186152513 1 3000 2024 0.25_0.25_0.5 150_150_150_1050
0.367810922487027 3 0.37_0.37_0.37 3 FE 0.384643188222549 0.0135645464656002 0.0168322657355222 1 3000 2024 0.25_0.25_0.5 150_150_150_1050
0.367810922487027 3 0.37_0.37_0.37 3 FE 0.374520442758561 0.0137831868329122 0.00670952027153415 1 3000 2024 0.25_0.25_0.5 150_150_150_1050
0.367810922487027 3 0.37_0.37_0.37 3 FE 0.357170193751418 0.0141177341690982 -0.0106407287356086 1 3000 2024 0.25_0.25_0.5 150_150_150_1050
0.367810922487027 3 0.37_0.37_0.37 3 FE 0.383304956548484 0.0139245092419772 0.0154940340614572 1 3000 2024 0.25_0.25_0.5 150_150_150_1050
